,PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE,AVG_SCORE,POPULATION,GDP,GDP_PER_CAPITA
83,2003_ALABAMA,ALABAMA,2003,727900.0,5196054.0,567704.0,2966981.0,1661369.0,5298932.0,2817111.0,1521462.0,424662.0,432279.0,223.0,262.0,207.0,253.0,236.25,4503491,165250.5,0.036693867046697776
84,2003_ALASKA,ALASKA,2003,133303.0,1425948.0,259423.0,813371.0,353154.0,1610289.0,763525.0,514052.0,55715.0,247005.0,233.0,279.0,212.0,256.0,245.0,648414,42132.7,0.0649780849889114
85,2003_ARIZONA,ARIZONA,2003,875111.0,6529894.0,740579.0,2912629.0,2876686.0,6210287.0,2810907.0,1964229.0,303924.0,864642.0,229.0,271.0,209.0,255.0,241.0,5510364,233339.1,0.042345496595143264
86,2003_ARKANSAS,ARKANSAS,2003,450158.0,3241275.0,379947.0,2394336.0,466992.0,3242799.0,1768713.0,972598.0,170767.0,247245.0,229.0,266.0,214.0,258.0,241.75,2724816,96714.2,0.03549384618998127
87,2003_CALIFORNIA,CALIFORNIA,2003,6226552.0,59815855.0,5795655.0,33617766.0,20402434.0,59749885.0,29561563.0,17030335.0,2995767.0,7341541.0,227.0,267.0,206.0,251.0,237.75,35253159,1829296.5,0.051890285917355665
88,2003_COLORADO,COLORADO,2003,751049.0,6297242.0,400219.0,2715219.0,3181804.0,6685029.0,3168745.0,2149761.0,236480.0,821129.0,235.0,283.0,224.0,268.0,252.5,4528732,238843.8,0.05273966311099884
89,2003_CONNECTICUT,CONNECTICUT,2003,548466.0,6959891.0,351001.0,2481901.0,4126989.0,6751815.0,3721466.0,1951609.0,252325.0,539870.0,241.0,284.0,228.0,267.0,255.0,3484336,222125.2,0.06374964986155182
90,2003_DELAWARE,DELAWARE,2003,111282.0,1242436.0,91986.0,794472.0,355978.0,1317447.0,673997.0,367660.0,53399.0,171247.0,236.0,277.0,224.0,265.0,250.5,818003,57916.4,0.07080218532205872
91,2003_FLORIDA,FLORIDA,2003,2536699.0,19549835.0,1956803.0,8689141.0,8903891.0,20180142.0,9622598.0,5938231.0,1225274.0,2924134.0,234.0,271.0,218.0,257.0,245.0,17004085,714958.5,0.04204627887945749
92,2003_GEORGIA,GEORGIA,2003,1495819.0,13524807.0,1051973.0,6551699.0,5921135.0,13516783.0,7352918.0,3615906.0,649880.0,1705482.0,230.0,270.0,214.0,258.0,243.0,8622793,410866.0,0.047648830257203206
93,2003_HAWAII,HAWAII,2003,183829.0,2078877.0,170377.0,1873318.0,35182.0,1602392.0,888473.0,521929.0,128941.0,63049.0,227.0,266.0,208.0,251.0,238.0,1251154,60828.5,0.04861791594000419
94,2003_IDAHO,IDAHO,2003,248515.0,1685984.0,162530.0,994022.0,529432.0,1726941.0,924434.0,510284.0,69672.0,185850.0,235.0,280.0,218.0,264.0,249.25,1363380,48624.8,0.035664891666299936
95,2003_ILLINOIS,ILLINOIS,2003,2062664.0,19627346.0,1618724.0,6792637.0,11215985.0,21278177.0,10409933.0,6336325.0,706758.0,2727980.0,233.0,277.0,216.0,266.0,248.0,12556006,656380.3,0.05227620152459309
96,2003_INDIANA,INDIANA,2003,999713.0,8246076.0,582940.0,4569923.0,3093213.0,9777720.0,4785880.0,2848989.0,377679.0,859389.0,238.0,281.0,220.0,265.0,251.0,6196638,275172.6,0.04440675734164235
97,2003_IOWA,IOWA,2003,482210.0,4374803.0,304688.0,1974708.0,2095407.0,4517990.0,2157225.0,1208401.0,284796.0,459042.0,238.0,284.0,223.0,268.0,253.25,2941999,129246.4,0.043931490119473185
98,2003_KANSAS,KANSAS,2003,470264.0,4068800.0,311152.0,2397661.0,1359987.0,3818740.0,2068389.0,1196089.0,167265.0,235653.0,242.0,284.0,220.0,266.0,253.0,2723004,117541.4,0.04316607687686099
99,2003_KENTUCKY,KENTUCKY,2003,660782.0,4872025.0,503734.0,2904331.0,1463960.0,4700494.0,2688476.0,1473773.0,282473.0,127011.0,229.0,274.0,219.0,266.0,247.0,4117170,159399.5,0.03871579264397632
100,2003_LOUISIANA,LOUISIANA,2003,723252.0,5478321.0,739078.0,2638985.0,2100258.0,5515322.0,3009591.0,1645457.0,337709.0,409705.0,226.0,266.0,205.0,253.0,237.5,4521042,221295.9,0.04894798588466995
101,2003_MAINE,MAINE,2003,203848.0,2162605.0,163516.0,874208.0,1124881.0,2154117.0,1255095.0,569146.0,79491.0,137716.0,238.0,282.0,224.0,268.0,253.0,1306513,51733.5,0.03959662092914498
102,2003_MARYLAND,MARYLAND,2003,866743.0,8700979.0,571108.0,3317403.0,4812468.0,8732518.0,4738579.0,2630831.0,385935.0,674852.0,233.0,278.0,219.0,262.0,248.0,5496269,277982.6,0.0505766002355416
103,2003_MASSACHUSETTS,MASSACHUSETTS,2003,967200.0,11591832.0,712487.0,4757632.0,6121713.0,11382398.0,6521028.0,3444135.0,356389.0,424368.0,242.0,287.0,228.0,273.0,257.5,6422565,374692.5,0.05834000901508977
104,2003_MICHIGAN,MICHIGAN,2003,1764327.0,18488359.0,1357006.0,11227903.0,5903450.0,19680370.0,8725075.0,6144707.0,844762.0,2453532.0,236.0,276.0,219.0,264.0,248.75,10041152,442746.4,0.04409318771391968
105,2003_MINNESOTA,MINNESOTA,2003,825674.0,8484497.0,463746.0,6064474.0,1956277.0,8938770.0,4318736.0,2130933.0,613899.0,1204124.0,242.0,291.0,223.0,268.0,256.0,5053572,263658.3,0.052172661238426996
106,2003_MISSISSIPPI,MISSISSIPPI,2003,491623.0,3260771.0,482904.0,1754451.0,1023416.0,3205193.0,1702193.0,965269.0,203597.0,267397.0,223.0,261.0,205.0,255.0,236.0,2868312,92036.3,0.032087269446280604
107,2003_MISSOURI,MISSOURI,2003,921625.0,7622601.0,559732.0,3430809.0,3632060.0,7905481.0,4087984.0,2334521.0,448752.0,767068.0,235.0,279.0,222.0,267.0,250.75,5709403,253103.3,0.0443309571946489
108,2003_MONTANA,MONTANA,2003,149801.0,1205602.0,171819.0,553269.0,480514.0,1214879.0,687104.0,384824.0,48570.0,75983.0,236.0,286.0,223.0,270.0,253.75,919630,33860.3,0.036819481748094345
109,2003_NEBRASKA,NEBRASKA,2003,283934.0,2600831.0,225861.0,878715.0,1496255.0,2623966.0,1414919.0,683210.0,112145.0,329746.0,236.0,282.0,221.0,266.0,251.25,1738643,84099.1,0.04837053955297321
110,2003_NEVADA,NEVADA,2003,369498.0,2778564.0,191839.0,1663026.0,923699.0,3009028.0,1406660.0,767835.0,88985.0,576610.0,228.0,268.0,207.0,252.0,238.75,2248850,115128.3,0.051194299308535474
111,2003_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2003,203702.0,2028602.0,101294.0,957471.0,969837.0,2122604.0,1119824.0,570036.0,60830.0,214807.0,243.0,286.0,228.0,271.0,257.0,1279840,61610.0,0.04813882985373172
112,2003_NEW_JERSEY,NEW_JERSEY,2003,1350330.0,19785039.0,797717.0,8135014.0,10852308.0,19812932.0,10169992.0,6429003.0,677268.0,1626453.0,239.0,281.0,225.0,268.0,253.25,8601402,499353.6,0.05805490779293887
113,2003_NEW_MEXICO,NEW_MEXICO,2003,320264.0,2626262.0,383513.0,1905419.0,337330.0,2658140.0,1239571.0,851701.0,131177.0,399406.0,223.0,263.0,203.0,252.0,235.25,1877574,77088.4,0.04105744966643125
114,2003_NEW_YORK,NEW_YORK,2003,2879228.0,38033080.0,2591430.0,17509618.0,17932032.0,41603390.0,24786376.0,10000845.0,1156927.0,4489672.0,236.0,280.0,222.0,265.0,250.75,19175939,1101603.6,0.057447178988210175
115,2003_NORTH_CAROLINA,NORTH_CAROLINA,2003,1314632.0,9907235.0,888996.0,5970302.0,3047937.0,9989670.0,5517870.0,2721749.0,528694.0,940500.0,242.0,281.0,221.0,262.0,251.5,8422501,374588.0,0.04447467563375772
116,2003_NORTH_DAKOTA,NORTH_DAKOTA,2003,103785.0,882913.0,126023.0,306647.0,450243.0,895278.0,448720.0,239435.0,60008.0,81014.0,238.0,287.0,222.0,270.0,254.25,638817,27996.7,0.04382585310034016
117,2003_OHIO,OHIO,2003,1803966.0,18018740.0,1097349.0,7844992.0,9076399.0,18760200.0,8958790.0,6097596.0,800930.0,2324140.0,238.0,282.0,222.0,267.0,252.25,11434788,522440.1,0.04568865640534831
118,2003_OKLAHOMA,OKLAHOMA,2003,624202.0,4426835.0,563974.0,2272785.0,1590076.0,4376502.0,2158574.0,1402007.0,453806.0,307213.0,229.0,272.0,214.0,262.0,244.25,3504892,132931.1,0.03792730275283804
119,2003_OREGON,OREGON,2003,552135.0,4592019.0,407432.0,2348070.0,1836517.0,4978764.0,2458415.0,1546156.0,175667.0,606048.0,236.0,281.0,218.0,264.0,249.75,3547376,145500.1,0.041016261033507584
120,2003_PENNSYLVANIA,PENNSYLVANIA,2003,1757066.0,19811545.0,1419644.0,6912678.0,11479223.0,20626459.0,10151195.0,5765734.0,810211.0,1848552.0,236.0,279.0,219.0,264.0,249.5,12374658,561781.4,0.045397731395889894
121,2003_RHODE_ISLAND,RHODE_ISLAND,2003,157286.0,1728055.0,109011.0,713197.0,905847.0,1646238.0,971700.0,525727.0,64258.0,31360.0,230.0,272.0,216.0,261.0,244.75,1071342,49348.1,0.04606194847210321
122,2003_SOUTH_CAROLINA,SOUTH_CAROLINA,2003,691736.0,5709707.0,535356.0,2761951.0,2412400.0,6024747.0,2888468.0,1731328.0,324241.0,865462.0,236.0,277.0,215.0,258.0,246.5,4150297,160100.1,0.03857557663945496
123,2003_SOUTH_DAKOTA,SOUTH_DAKOTA,2003,127632.0,965778.0,148498.0,328576.0,488704.0,993823.0,499480.0,295468.0,42694.0,122247.0,237.0,285.0,222.0,270.0,253.5,763729,33381.1,0.043708043036207865
124,2003_TENNESSEE,TENNESSEE,2003,905050.0,5994756.0,608447.0,2648909.0,2737400.0,6482671.0,3621601.0,1716956.0,341055.0,635950.0,228.0,268.0,212.0,258.0,241.5,5847812,247175.6,0.04226804828883008
125,2003_TEXAS,TEXAS,2003,4201914.0,35143236.0,3360082.0,13675228.0,18107926.0,37333674.0,18009879.0,10264033.0,1731131.0,4764154.0,237.0,277.0,215.0,259.0,247.0,22030931,1048182.1,0.04757774875696356
126,2003_UTAH,UTAH,2003,483066.0,2875622.0,263030.0,1607204.0,1005388.0,2957874.0,1508566.0,705128.0,205147.0,469251.0,235.0,281.0,219.0,264.0,249.75,2360137,97639.9,0.04137043739410042
127,2003_VERMONT,VERMONT,2003,94901.0,1451171.0,79956.0,779124.0,592091.0,1440961.0,662999.0,345187.0,32289.0,46411.0,242.0,286.0,226.0,271.0,256.25,617858,25293.8,0.04093788540408961
128,2003_VIRGINIA,VIRGINIA,2003,1175458.0,10504167.0,698716.0,4087720.0,5717731.0,10746679.0,5661291.0,3184333.0,425933.0,1069375.0,239.0,282.0,223.0,268.0,253.0,7366977,376191.2,0.051064527553160544
129,2003_WASHINGTON,WASHINGTON,2003,1014577.0,8565636.0,702469.0,5334268.0,2528899.0,8802387.0,4332487.0,2514359.0,396084.0,1189781.0,238.0,281.0,221.0,264.0,251.0,6104115,315728.1,0.05172381254285019
130,2003_WEST_VIRGINIA,WEST_VIRGINIA,2003,281591.0,2497707.0,267470.0,1519848.0,710389.0,2524444.0,1420396.0,761887.0,164473.0,166233.0,231.0,271.0,219.0,260.0,245.25,1812295,62938.6,0.03472867276022943
131,2003_WISCONSIN,WISCONSIN,2003,875390.0,8931497.0,530014.0,4838109.0,3563374.0,9128279.0,4844788.0,2757563.0,346325.0,733156.0,237.0,284.0,221.0,266.0,252.0,5479203,247796.9,0.04522498983885065
132,2003_WYOMING,WYOMING,2003,85966.0,962240.0,84308.0,489199.0,388733.0,915515.0,473447.0,292271.0,27608.0,110312.0,241.0,284.0,222.0,267.0,253.5,503453,30646.5,0.0608726137295835
133,2005_ALABAMA,ALABAMA,2005,729342.0,5889966.0,665924.0,3247562.0,1976480.0,5904664.0,3053380.0,1744013.0,462605.0,511944.0,225.0,262.0,208.0,252.0,236.75,4569805,181871.0,0.039798415906149166
134,2005_ALASKA,ALASKA,2005,132568.0,1599739.0,302846.0,878731.0,418162.0,1751718.0,829666.0,559084.0,55782.0,268700.0,236.0,279.0,211.0,259.0,246.25,666946,45064.7,0.06756873869848533
135,2005_ARIZONA,ARIZONA,2005,919875.0,7550109.0,897553.0,3320196.0,3332360.0,7136794.0,3423716.0,2264931.0,351097.0,861286.0,230.0,274.0,207.0,255.0,241.5,5839077,263047.3,0.04504946586592367
136,2005_ARKANSAS,ARKANSAS,2005,461667.0,3978240.0,447012.0,2995788.0,535440.0,3999608.0,2118580.0,1173643.0,200865.0,393713.0,236.0,272.0,217.0,258.0,245.75,2781097,104758.6,0.037668085651093794
137,2005_CALIFORNIA,CALIFORNIA,2005,6307022.0,62171797.0,7148863.0,34912166.0,20110768.0,66196072.0,31070450.0,18046385.0,3132465.0,10223657.0,230.0,269.0,207.0,250.0,239.0,35827943,1988736.5,0.05550797320404356
138,2005_COLORADO,COLORADO,2005,765388.0,6910296.0,472246.0,2954915.0,3483135.0,7284280.0,3380399.0,2343655.0,260280.0,918985.0,239.0,281.0,224.0,265.0,252.25,4631888,251266.6,0.05424712341921912
139,2005_CONNECTICUT,CONNECTICUT,2005,552512.0,7898694.0,401558.0,2886076.0,4611060.0,7452057.0,4177845.0,2200133.0,277388.0,496778.0,242.0,281.0,226.0,264.0,253.25,3506956,242380.3,0.06911415483969573
140,2005_DELAWARE,DELAWARE,2005,112562.0,1431710.0,106513.0,894498.0,430699.0,1480157.0,761786.0,424220.0,62086.0,172879.0,240.0,281.0,226.0,266.0,253.25,845150,59821.9,0.07078258297343668
141,2005_FLORIDA,FLORIDA,2005,2645280.0,23216404.0,2328513.0,9940813.0,10947078.0,23857012.0,11270907.0,6876508.0,1363005.0,3803764.0,239.0,274.0,219.0,256.0,247.0,17842038,806805.0,0.045219329764906904
142,2005_GEORGIA,GEORGIA,2005,1552758.0,14724731.0,1375318.0,6449103.0,6900310.0,14492666.0,7886069.0,3954215.0,658022.0,1794894.0,234.0,272.0,214.0,257.0,244.25,8925922,445803.4,0.049944801220534976
143,2005_HAWAII,HAWAII,2005,183185.0,2274166.0,236973.0,1986615.0,50578.0,1765805.0,1007207.0,559178.0,137949.0,61471.0,230.0,266.0,210.0,249.0,238.75,1292729,68553.0,0.053029675980039125
144,2005_IDAHO,IDAHO,2005,253782.0,1796035.0,192039.0,1023550.0,580446.0,1819519.0,989703.0,531569.0,77321.0,181622.0,242.0,281.0,222.0,264.0,252.25,1428241,55380.9,0.038775598796001516
145,2005_ILLINOIS,ILLINOIS,2005,2072437.0,21611180.0,1835598.0,7152163.0,12623419.0,22035569.0,11063949.0,6900767.0,755227.0,2137191.0,233.0,278.0,216.0,264.0,247.75,12609903,688522.6,0.054601736428900365
146,2005_INDIANA,INDIANA,2005,1014528.0,11653165.0,708922.0,5224277.0,5719966.0,11071431.0,5343758.0,3228234.0,413599.0,982893.0,240.0,282.0,218.0,261.0,250.25,6278616,285607.9,0.04548898993026489
147,2005_IOWA,IOWA,2005,478319.0,4638125.0,363930.0,2051926.0,2222269.0,4599549.0,2323233.0,1301312.0,214893.0,538313.0,240.0,284.0,221.0,267.0,253.0,2964454,143905.3,0.04854361039166065
148,2005_KANSAS,KANSAS,2005,468481.0,4223632.0,356865.0,2360120.0,1506647.0,4076597.0,2174402.0,1257432.0,183824.0,308365.0,246.0,284.0,220.0,267.0,254.25,2745299,122325.6,0.044558206592433106
149,2005_KENTUCKY,KENTUCKY,2005,674502.0,5444309.0,646215.0,3121503.0,1676591.0,5750671.0,2864633.0,1660844.0,336579.0,741433.0,231.0,274.0,220.0,264.0,247.25,4182742,168840.3,0.04036593698583369
150,2005_LOUISIANA,LOUISIANA,2005,717625.0,5975074.0,844640.0,2787542.0,2342892.0,5941561.0,3264689.0,1854202.0,362965.0,350658.0,230.0,268.0,209.0,253.0,240.0,4576628,245727.5,0.053691822887942824
151,2005_MAINE,MAINE,2005,198745.0,2324789.0,197651.0,895595.0,1231543.0,2325138.0,1355800.0,620991.0,96318.0,128520.0,241.0,281.0,225.0,270.0,254.25,1318787,53606.5,0.04064833820776213
152,2005_MARYLAND,MARYLAND,2005,865561.0,9906219.0,670998.0,3729262.0,5505959.0,9782665.0,5154440.0,2934277.0,407619.0,947970.0,238.0,278.0,220.0,261.0,249.25,5592379,306126.0,0.05473985221673996
153,2005_MASSACHUSETTS,MASSACHUSETTS,2005,955225.0,12976279.0,761359.0,5434971.0,6779949.0,12726283.0,7203922.0,3750687.0,391078.0,803602.0,247.0,292.0,231.0,274.0,261.0,6403290,391462.3,0.061134557391590884
154,2005_MICHIGAN,MICHIGAN,2005,1721351.0,19106382.0,1513264.0,10990030.0,6603088.0,20489512.0,9269314.0,6479470.0,841610.0,1937442.0,238.0,277.0,218.0,261.0,248.5,10051137,450635.9,0.04483432073406223
155,2005_MINNESOTA,MINNESOTA,2005,814660.0,8777363.0,529037.0,5912340.0,2335986.0,9082593.0,4637773.0,2157574.0,646632.0,937357.0,246.0,290.0,225.0,268.0,257.25,5119598,282487.5,0.05517767215316515
156,2005_MISSISSIPPI,MISSISSIPPI,2005,494382.0,3639643.0,552628.0,1958500.0,1128515.0,3610904.0,1935459.0,1096574.0,231190.0,281713.0,227.0,262.0,204.0,251.0,236.0,2905943,95499.9,0.032863652177623576
157,2005_MISSOURI,MISSOURI,2005,902659.0,8340865.0,694008.0,3640728.0,4006129.0,8170965.0,4224716.0,2452665.0,457530.0,708726.0,235.0,276.0,221.0,265.0,249.25,5790300,263282.4,0.045469561162634065
158,2005_MONTANA,MONTANA,2005,146552.0,1293070.0,191687.0,578321.0,523062.0,1268328.0,721019.0,412180.0,53055.0,59998.0,241.0,286.0,225.0,269.0,255.25,940102,37078.1,0.03944050751939683
159,2005_NEBRASKA,NEBRASKA,2005,284553.0,2895640.0,295968.0,878576.0,1721096.0,2708776.0,1487488.0,751435.0,127968.0,264339.0,238.0,284.0,221.0,267.0,252.5,1761497,89082.3,0.050571928308705605
160,2005_NEVADA,NEVADA,2005,399727.0,3381646.0,251421.0,1996995.0,1133230.0,3483540.0,1665706.0,926213.0,115483.0,584219.0,230.0,270.0,207.0,253.0,240.0,2432143,138796.4,0.05706753262452084
161,2005_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2005,202223.0,2332695.0,125956.0,878957.0,1327782.0,2333264.0,1261140.0,651058.0,65668.0,163780.0,246.0,285.0,227.0,270.0,257.0,1298492,64350.0,0.049557486684554085
162,2005_NEW_JERSEY,NEW_JERSEY,2005,1368959.0,23026334.0,937945.0,9340953.0,12747436.0,23023365.0,11575456.0,7408034.0,817943.0,2179605.0,244.0,284.0,223.0,269.0,255.0,8651974,513115.9,0.05930622306539525
163,2005_NEW_MEXICO,NEW_MEXICO,2005,326102.0,2982991.0,480888.0,2102670.0,399433.0,3011696.0,1395996.0,955266.0,149000.0,466166.0,224.0,263.0,207.0,251.0,236.25,1932274,83793.8,0.04336538192823585
164,2005_NEW_YORK,NEW_YORK,2005,2816426.0,43936450.0,3156023.0,19202847.0,21577580.0,45086872.0,27866708.0,11303872.0,1182179.0,3342778.0,238.0,280.0,223.0,265.0,251.5,19132610,1167640.1,0.06102879324880401
165,2005_NORTH_CAROLINA,NORTH_CAROLINA,2005,1347177.0,11098165.0,1116670.0,6440768.0,3540727.0,10917913.0,6160224.0,3039968.0,580213.0,791873.0,241.0,282.0,217.0,258.0,249.5,8705407,406293.9,0.04667144224273489
166,2005_NORTH_DAKOTA,NORTH_DAKOTA,2005,100413.0,969520.0,148482.0,341066.0,479972.0,985502.0,501563.0,258404.0,64839.0,88341.0,243.0,287.0,225.0,270.0,256.25,646089,29166.5,0.0451431613910777
167,2005_OHIO,OHIO,2005,1778784.0,19746239.0,1413888.0,8313858.0,10018493.0,19785561.0,9700668.0,6526386.0,830761.0,2046199.0,242.0,283.0,223.0,267.0,253.75,11463320,544256.4,0.047478077904132485
168,2005_OKLAHOMA,OKLAHOMA,2005,629145.0,4892548.0,678448.0,2440741.0,1773359.0,4785987.0,2303527.0,1569038.0,467321.0,397131.0,234.0,271.0,214.0,260.0,244.75,3548597,142824.8,0.04024824458793151
